loc,cases,deaths,date,Region,year
LANAO DEL SUR,8,0,20/12/2020,BARMM,2020
LANAO DEL SUR,1,0,27/12/2020,BARMM,2020
LANAO DEL SUR,0,4,06/09/2020,BARMM,2020
LANAO DEL SUR,0,0,20/09/2020,BARMM,2020
LANAO DEL SUR,0,5,04/10/2020,BARMM,2020
LANAO DEL SUR,0,3,18/10/2020,BARMM,2020
LANAO DEL SUR,0,0,01/11/2020,BARMM,2020
LAS PINAS CITY,21,0,12/01/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,53,0,19/01/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,44,0,26/01/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,41,0,02/02/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,22,1,09/02/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,17,0,16/02/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,14,0,23/02/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,17,0,01/03/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,12,0,08/03/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,5,0,15/03/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,3,0,22/03/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,29/03/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,05/04/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,12/04/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,1,0,19/04/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,1,0,26/04/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,03/05/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,10/05/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,17/05/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,24/05/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,31/05/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,07/06/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,1,0,14/06/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,21/06/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,28/06/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,05/07/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,1,0,12/07/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,19/07/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,26/07/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,1,0,02/08/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,1,0,09/08/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,1,0,16/08/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,23/08/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,1,0,30/08/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,4,0,13/09/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,27/09/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,11/10/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,2,0,25/10/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,3,0,08/11/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,3,0,22/11/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,10,0,29/11/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,3,0,06/12/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,6,0,13/12/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,4,0,20/12/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,2,0,27/12/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,1,06/09/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,2,20/09/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,2,04/10/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,0,18/10/2020,NATIONAL CAPITAL REGION,2020
LAS PINAS CITY,0,2,01/11/2020,NATIONAL CAPITAL REGION,2020
MAGUINDANAO,4,0,12/01/2020,BARMM,2020
MAGUINDANAO,11,0,19/01/2020,BARMM,2020
MAGUINDANAO,11,0,26/01/2020,BARMM,2020
MAGUINDANAO,20,0,02/02/2020,BARMM,2020
MAGUINDANAO,15,0,09/02/2020,BARMM,2020
MAGUINDANAO,23,0,16/02/2020,BARMM,2020
MAGUINDANAO,12,2,23/02/2020,BARMM,2020
MAGUINDANAO,13,0,01/03/2020,BARMM,2020
MAGUINDANAO,12,1,08/03/2020,BARMM,2020
MAGUINDANAO,7,0,15/03/2020,BARMM,2020
MAGUINDANAO,8,1,22/03/2020,BARMM,2020
MAGUINDANAO,8,0,29/03/2020,BARMM,2020
MAGUINDANAO,1,0,05/04/2020,BARMM,2020
MAGUINDANAO,0,0,12/04/2020,BARMM,2020
MAGUINDANAO,1,0,19/04/2020,BARMM,2020
MAGUINDANAO,0,0,26/04/2020,BARMM,2020
MAGUINDANAO,3,0,03/05/2020,BARMM,2020
MAGUINDANAO,1,0,10/05/2020,BARMM,2020
MAGUINDANAO,2,0,17/05/2020,BARMM,2020
MAGUINDANAO,3,0,24/05/2020,BARMM,2020
MAGUINDANAO,2,0,31/05/2020,BARMM,2020
MAGUINDANAO,6,0,07/06/2020,BARMM,2020
MAGUINDANAO,0,0,14/06/2020,BARMM,2020
MAGUINDANAO,7,0,21/06/2020,BARMM,2020
MAGUINDANAO,7,0,28/06/2020,BARMM,2020
MAGUINDANAO,6,0,05/07/2020,BARMM,2020
MAGUINDANAO,10,0,12/07/2020,BARMM,2020
MAGUINDANAO,9,0,19/07/2020,BARMM,2020
MAGUINDANAO,11,0,26/07/2020,BARMM,2020
MAGUINDANAO,5,0,02/08/2020,BARMM,2020
MAGUINDANAO,4,0,09/08/2020,BARMM,2020
MAGUINDANAO,4,0,16/08/2020,BARMM,2020
MAGUINDANAO,7,0,23/08/2020,BARMM,2020
MAGUINDANAO,3,0,30/08/2020,BARMM,2020
MAGUINDANAO,4,0,13/09/2020,BARMM,2020
MAGUINDANAO,1,0,27/09/2020,BARMM,2020
MAGUINDANAO,1,0,11/10/2020,BARMM,2020
MAGUINDANAO,3,0,25/10/2020,BARMM,2020
MAGUINDANAO,2,0,08/11/2020,BARMM,2020
MAGUINDANAO,1,0,22/11/2020,BARMM,2020
MAGUINDANAO,0,0,29/11/2020,BARMM,2020
MAGUINDANAO,1,0,06/12/2020,BARMM,2020
MAGUINDANAO,1,0,13/12/2020,BARMM,2020
MAGUINDANAO,1,0,20/12/2020,BARMM,2020
MAGUINDANAO,0,0,27/12/2020,BARMM,2020
MAGUINDANAO,0,3,06/09/2020,BARMM,2020
MAGUINDANAO,0,0,20/09/2020,BARMM,2020
MAGUINDANAO,0,0,04/10/2020,BARMM,2020
MAGUINDANAO,0,0,18/10/2020,BARMM,2020
MAGUINDANAO,0,0,01/11/2020,BARMM,2020
MAKATI CITY,9,0,12/01/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,32,1,19/01/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,26,0,26/01/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,29,0,02/02/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,25,0,09/02/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,22,0,16/02/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,10,0,23/02/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,9,0,01/03/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,16,0,08/03/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,11,1,15/03/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,4,0,22/03/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,7,0,29/03/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,7,0,05/04/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,5,0,12/04/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,5,0,19/04/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,3,0,26/04/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,1,0,03/05/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,0,0,10/05/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,3,0,17/05/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,4,0,24/05/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,1,0,31/05/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,0,0,07/06/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,0,0,14/06/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,0,0,21/06/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,0,0,28/06/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,1,0,05/07/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,0,0,12/07/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,0,0,19/07/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,1,0,26/07/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,0,0,02/08/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,1,0,09/08/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,0,0,16/08/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,1,0,23/08/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,1,0,30/08/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,1,0,13/09/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,2,0,27/09/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,3,0,11/10/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,0,0,25/10/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,8,0,08/11/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,7,0,22/11/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,11,0,29/11/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,10,0,06/12/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,17,0,13/12/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,6,0,20/12/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,9,0,27/12/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,0,3,06/09/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,0,3,20/09/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,0,4,04/10/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,0,4,18/10/2020,NATIONAL CAPITAL REGION,2020
MAKATI CITY,0,7,01/11/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,19,0,12/01/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,54,0,19/01/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,34,0,26/01/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,17,0,02/02/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,26,0,09/02/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,36,0,16/02/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,19,0,23/02/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,19,0,01/03/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,10,0,08/03/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,10,0,15/03/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,13,0,22/03/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,9,0,29/03/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,4,0,05/04/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,1,0,12/04/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,0,0,19/04/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,0,0,26/04/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,2,0,03/05/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,0,0,10/05/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,4,0,17/05/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,0,0,24/05/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,4,0,31/05/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,1,0,07/06/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,0,0,14/06/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,4,0,21/06/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,1,0,28/06/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,3,0,05/07/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,2,0,12/07/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,3,0,19/07/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,0,0,26/07/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,1,0,02/08/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,0,0,09/08/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,1,0,16/08/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,1,0,23/08/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,1,0,30/08/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,1,0,13/09/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,4,0,27/09/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,4,0,11/10/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,2,0,25/10/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,5,0,08/11/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,9,0,22/11/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,14,0,29/11/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,8,0,06/12/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,12,0,13/12/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,7,0,20/12/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,5,0,27/12/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,0,3,06/09/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,0,2,20/09/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,0,4,04/10/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,0,5,18/10/2020,NATIONAL CAPITAL REGION,2020
MALABON CITY,0,11,01/11/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,39,0,12/01/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,48,0,19/01/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,26,0,26/01/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,13,0,02/02/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,5,0,09/02/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,4,0,16/02/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,1,0,23/02/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,4,0,01/03/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,4,0,08/03/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,2,0,15/03/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,3,0,22/03/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,3,0,29/03/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,1,0,05/04/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,0,12/04/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,0,19/04/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,0,26/04/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,0,03/05/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,0,10/05/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,3,0,17/05/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,0,24/05/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,0,31/05/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,0,07/06/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,2,0,14/06/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,0,21/06/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,0,28/06/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,0,05/07/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,1,0,12/07/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,0,19/07/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,0,26/07/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,1,0,02/08/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,1,0,09/08/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,0,16/08/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,2,0,23/08/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,1,0,30/08/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,2,0,13/09/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,2,0,27/09/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,0,11/10/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,4,0,25/10/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,2,0,08/11/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,7,0,22/11/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,6,0,29/11/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,2,0,06/12/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,4,0,13/12/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,2,0,20/12/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,1,0,27/12/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,1,06/09/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,1,20/09/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,3,04/10/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,2,18/10/2020,NATIONAL CAPITAL REGION,2020
MANDALUYONG CITY,0,4,01/11/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,53,0,12/01/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,92,0,19/01/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,63,1,26/01/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,46,0,02/02/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,49,0,09/02/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,43,0,16/02/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,40,0,23/02/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,32,0,01/03/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,30,0,08/03/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,27,0,15/03/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,16,0,22/03/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,8,0,29/03/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,5,0,05/04/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,5,0,12/04/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,2,0,19/04/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,0,0,26/04/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,1,0,03/05/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,0,0,10/05/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,2,0,17/05/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,1,0,24/05/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,0,0,31/05/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,2,0,07/06/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,0,0,14/06/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,4,0,21/06/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,1,0,28/06/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,1,0,05/07/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,0,0,12/07/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,1,0,19/07/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,2,0,26/07/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,1,0,02/08/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,1,0,09/08/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,1,0,16/08/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,4,0,23/08/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,0,0,30/08/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,4,0,13/09/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,7,0,27/09/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,1,0,11/10/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,16,0,25/10/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,19,0,08/11/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,7,0,22/11/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,15,0,29/11/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,21,0,06/12/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,17,0,13/12/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,19,1,20/12/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,19,0,27/12/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,0,5,06/09/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,0,4,20/09/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,0,7,04/10/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,0,10,18/10/2020,NATIONAL CAPITAL REGION,2020
MANILA CITY,0,6,01/11/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,19,0,12/01/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,36,0,19/01/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,24,0,26/01/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,27,0,02/02/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,14,0,09/02/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,26,1,16/02/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,12,1,23/02/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,3,0,01/03/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,12,0,08/03/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,8,0,15/03/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,8,0,22/03/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,3,0,29/03/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,1,0,05/04/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,3,0,12/04/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,0,0,19/04/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,1,0,26/04/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,1,0,03/05/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,0,0,10/05/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,0,0,17/05/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,1,0,24/05/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,1,0,31/05/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,0,0,07/06/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,0,0,14/06/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,1,0,21/06/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,0,0,28/06/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,2,0,05/07/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,0,0,12/07/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,1,0,19/07/2020,NATIONAL CAPITAL REGION,2020
MARIKINA CITY,2,0,26/07/2020,NATIONAL CAPITAL REGION,2020
